item_id,item_name,category,quantity,price,supplier,date_added,total_value,has_valid_date,has_valid_price
835,Star,Electronics,0,473.08,Suppliera,2021-08-04,0.0,True,True
836,Probably,Electronics,0,183.93,Unknown,2024-07-28,0.0,True,True
837,Church,Clothing,0,0.0,Supplierd,,0.0,False,False
838,Have,Toys,0,410.85,Supplierb,,0.0,False,True
839,Source,Toys,0,0.0,Unknown,2022-02-07,0.0,True,False
840,After,Electronics,89,0.0,Suppliera,,0.0,False,False
841,Others,Groceries,0,0.0,Supplierc,,0.0,False,False
842,Trouble,Groceries,0,0.0,Supplierb,,0.0,False,False
843,Glass,Electronics,0,20.5,Supplierc,,0.0,False,True
844,Goal,Toys,53,0.0,Supplierb,2024-11-10,0.0,True,False
845,Detail,Toys,0,20.5,Unknown,,0.0,False,True
846,Specific,Toys,67,20.5,Supplierc,,1373.5,False,True
847,Modern,Clothing,0,20.5,Supplierc,2025-04-03,0.0,True,True
848,Respond,Electronics,97,0.0,Unknown,,0.0,False,False
849,Account,Toys,0,170.12,Supplierc,,0.0,False,True
850,Money,Clothing,9,0.0,Unknown,2025-12-30,0.0,True,False
851,Participant,Furniture,0,20.5,Suppliera,,0.0,False,True
852,Particular,Groceries,0,0.0,Supplierd,2020-01-05,0.0,True,False
853,Seven,Furniture,0,0.0,Supplierd,,0.0,False,False
854,Pm,Groceries,32,157.01,Unknown,,5024.32,False,True
855,Newspaper,Groceries,0,0.0,Unknown,,0.0,False,False
856,West,Electronics,0,136.35,Supplierb,,0.0,False,True
857,Think,Clothing,0,272.84,Supplierb,,0.0,False,True
858,Future,Toys,58,0.0,Suppliera,,0.0,False,False
859,Lot,Furniture,0,0.0,Suppliera,2024-04-07,0.0,True,False
860,Box,Clothing,0,0.0,Unknown,2023-07-30,0.0,True,False
861,Hair,Groceries,72,0.0,Supplierc,,0.0,False,False
862,Without,Electronics,0,81.33,Supplierd,2021-10-16,0.0,True,True
863,Vote,Furniture,0,0.0,Suppliera,,0.0,False,False
864,Full,Furniture,0,0.0,Supplierc,2021-09-21,0.0,True,False
865,Leave,Groceries,0,20.5,Unknown,2023-07-06,0.0,True,True
866,Development,Toys,0,0.0,Supplierd,2022-08-12,0.0,True,False
867,Back,Furniture,0,0.0,Unknown,,0.0,False,False
868,Single,Clothing,0,20.5,Supplierd,,0.0,False,True
869,So,Groceries,0,196.91,Supplierb,,0.0,False,True
870,Treatment,Groceries,70,208.54,Supplierc,,14597.8,False,True
871,Later,Toys,0,0.0,Unknown,,0.0,False,False
872,Suggest,Electronics,0,0.0,Supplierd,,0.0,False,False
873,Next,Furniture,0,453.06,Suppliera,,0.0,False,True
874,Small,Toys,21,0.0,Unknown,2023-10-08,0.0,True,False
875,Information,Clothing,0,0.0,Suppliera,2023-04-23,0.0,True,False
876,Someone,Clothing,0,242.22,Unknown,2021-12-30,0.0,True,True
877,College,Toys,37,20.5,Supplierd,,758.5,False,True
878,Move,Clothing,0,475.19,Suppliera,,0.0,False,True
879,Bad,Electronics,0,0.0,Unknown,,0.0,False,False
880,Few,Clothing,93,190.16,Supplierb,,17684.88,False,True
881,Nice,Electronics,0,0.0,Supplierc,,0.0,False,False
882,Growth,Groceries,0,0.0,Unknown,2020-02-28,0.0,True,False
883,Blue,Toys,79,0.0,Supplierc,,0.0,False,False
884,Level,Toys,1,0.0,Supplierd,,0.0,False,False
885,Position,Clothing,0,124.32,Suppliera,2024-06-03,0.0,True,True
886,Last,Groceries,0,0.0,Supplierb,2020-12-31,0.0,True,False
887,Few,Toys,0,0.0,Unknown,,0.0,False,False
888,Just,Groceries,72,172.13,Suppliera,,12393.36,False,True
889,Buy,Clothing,36,20.5,Suppliera,2020-12-05,738.0,True,True
890,Paper,Furniture,0,20.5,Unknown,,0.0,False,True
891,Industry,Electronics,0,0.0,Suppliera,,0.0,False,False
892,Ready,Electronics,0,0.0,Supplierd,2023-10-02,0.0,True,False
893,Sign,Electronics,0,374.73,Supplierb,,0.0,False,True
894,Other,Groceries,0,188.07,Supplierd,2020-04-03,0.0,True,True
895,Fund,Clothing,29,0.0,Supplierc,,0.0,False,False
896,Improve,Electronics,45,135.42,Supplierc,2023-02-12,6093.9,True,True
897,Forget,Furniture,0,20.5,Supplierb,,0.0,False,True
898,Me,Furniture,78,20.5,Suppliera,,1599.0,False,True
899,Family,Furniture,0,0.0,Unknown,2020-05-01,0.0,True,False
900,Lead,Electronics,87,0.0,Supplierd,,0.0,False,False
901,Change,Electronics,0,0.0,Unknown,,0.0,False,False
902,Green,Clothing,0,20.5,Supplierc,,0.0,False,True
903,International,Electronics,0,20.5,Supplierb,,0.0,False,True
904,Break,Groceries,0,273.02,Supplierd,,0.0,False,True
905,Else,Furniture,0,0.0,Suppliera,2020-03-13,0.0,True,False
906,Watch,Clothing,0,0.0,Supplierc,,0.0,False,False
907,Medical,Furniture,0,0.0,Supplierd,2022-02-23,0.0,True,False
908,Worry,Furniture,0,0.0,Suppliera,2025-10-17,0.0,True,False
909,Job,Toys,19,397.48,Suppliera,,7552.12,False,True
910,Seat,Electronics,0,168.92,Supplierb,,0.0,False,True
911,Else,Toys,0,0.0,Supplierd,,0.0,False,False
912,Suffer,Clothing,0,325.54,Unknown,2024-03-10,0.0,True,True
913,Follow,Groceries,0,476.32,Suppliera,2023-02-15,0.0,True,True
914,Question,Toys,0,0.0,Supplierc,,0.0,False,False
915,Phone,Clothing,30,0.0,Unknown,,0.0,False,False
916,Happy,Toys,0,0.0,Suppliera,,0.0,False,False
917,Born,Clothing,0,20.5,Supplierd,2020-05-23,0.0,True,True
918,Summer,Electronics,0,20.5,Unknown,,0.0,False,True
919,Main,Clothing,0,0.0,Suppliera,,0.0,False,False
920,Watch,Clothing,0,0.0,Supplierd,,0.0,False,False
921,Form,Furniture,50,456.72,Suppliera,,22836.0,False,True
922,Rock,Groceries,89,0.0,Supplierc,,0.0,False,False
923,Lose,Toys,0,20.5,Supplierc,,0.0,False,True
924,Represent,Electronics,0,0.0,Supplierc,2025-03-03,0.0,True,False
925,Her,Electronics,52,0.0,Supplierb,,0.0,False,False
926,Interview,Furniture,0,203.49,Supplierd,2021-12-03,0.0,True,True
927,Century,Furniture,0,0.0,Supplierd,,0.0,False,False
928,Already,Groceries,0,294.58,Unknown,,0.0,False,True
929,Down,Groceries,21,20.5,Supplierb,,430.5,False,True
930,Shoulder,Furniture,0,0.0,Supplierc,,0.0,False,False
931,Raise,Clothing,0,0.0,Supplierd,,0.0,False,False
932,Box,Groceries,34,147.79,Suppliera,2020-10-04,5024.86,True,True
933,Speak,Clothing,88,20.5,Supplierd,,1804.0,False,True
934,Big,Clothing,0,0.0,Unknown,,0.0,False,False
935,Stand,Toys,22,0.0,Suppliera,,0.0,False,False
936,Ask,Groceries,0,0.0,Unknown,,0.0,False,False
937,Threat,Furniture,0,0.0,Supplierd,2024-05-06,0.0,True,False
938,Throughout,Toys,0,20.5,Supplierb,,0.0,False,True
939,Laugh,Furniture,0,0.0,Supplierd,2020-12-13,0.0,True,False
940,Inside,Toys,0,0.0,Supplierb,2023-02-15,0.0,True,False
941,Thing,Furniture,0,20.5,Supplierc,2025-11-21,0.0,True,True
942,Glass,Clothing,0,20.5,Suppliera,,0.0,False,True
943,Space,Electronics,0,0.0,Supplierc,2020-12-25,0.0,True,False
944,Suggest,Furniture,0,20.5,Suppliera,,0.0,False,True
945,Politics,Furniture,0,0.0,Suppliera,,0.0,False,False
946,Contain,Clothing,0,0.0,Suppliera,2025-11-14,0.0,True,False
947,Stuff,Clothing,0,0.0,Suppliera,2025-01-06,0.0,True,False
948,Rock,Clothing,0,0.0,Supplierd,2023-06-09,0.0,True,False
949,Would,Furniture,0,304.23,Unknown,2024-01-29,0.0,True,True
950,Concern,Electronics,0,339.16,Supplierb,2020-08-14,0.0,True,True
951,Whom,Clothing,3,0.0,Supplierd,,0.0,False,False
952,Large,Furniture,0,475.57,Suppliera,2023-04-01,0.0,True,True
953,Over,Groceries,88,0.0,Unknown,2025-06-10,0.0,True,False
954,Perform,Groceries,0,20.5,Supplierb,,0.0,False,True
955,Trip,Electronics,11,0.0,Supplierc,2020-11-05,0.0,True,False
956,Summer,Furniture,0,98.6,Supplierd,,0.0,False,True
957,Join,Electronics,0,290.52,Supplierb,2021-01-23,0.0,True,True
958,Friend,Toys,17,0.0,Suppliera,,0.0,False,False
959,Feel,Electronics,1,0.0,Supplierb,2022-07-25,0.0,True,False
960,Remember,Clothing,0,0.0,Supplierb,,0.0,False,False
961,Compare,Groceries,0,20.5,Suppliera,,0.0,False,True
962,Difficult,Clothing,0,20.5,Supplierb,,0.0,False,True
963,Employee,Toys,0,69.66,Suppliera,,0.0,False,True
964,Provide,Groceries,0,20.5,Suppliera,2024-05-12,0.0,True,True
965,Military,Furniture,0,281.81,Supplierb,2022-04-28,0.0,True,True
966,Music,Clothing,0,0.0,Suppliera,2023-10-30,0.0,True,False
967,Through,Groceries,0,0.0,Suppliera,,0.0,False,False
968,Republican,Toys,0,20.5,Supplierc,2025-01-20,0.0,True,True
969,Face,Groceries,1,20.5,Supplierc,,20.5,False,True
970,Lose,Clothing,0,0.0,Supplierd,2025-04-18,0.0,True,False
971,Leave,Groceries,0,0.0,Unknown,,0.0,False,False
972,Face,Toys,0,336.9,Supplierc,,0.0,False,True
973,Mention,Groceries,0,392.01,Suppliera,,0.0,False,True
974,Happen,Electronics,0,0.0,Supplierc,,0.0,False,False
975,Computer,Toys,0,0.0,Suppliera,2022-01-30,0.0,True,False
976,Work,Clothing,0,380.82,Supplierd,,0.0,False,True
977,Practice,Toys,0,0.0,Suppliera,,0.0,False,False
978,Team,Clothing,0,178.31,Suppliera,,0.0,False,True
979,Resource,Furniture,0,21.0,Suppliera,,0.0,False,True
980,Southern,Toys,0,0.0,Supplierc,,0.0,False,False
981,Society,Toys,0,20.5,Unknown,,0.0,False,True
982,Middle,Clothing,0,0.0,Supplierb,,0.0,False,False
983,Evidence,Electronics,0,187.69,Supplierd,,0.0,False,True
984,Occur,Clothing,35,0.0,Supplierb,2021-04-01,0.0,True,False
985,Science,Furniture,46,0.0,Suppliera,,0.0,False,False
986,Wait,Furniture,33,20.5,Supplierb,,676.5,False,True
987,Hair,Toys,0,0.0,Suppliera,2021-02-17,0.0,True,False
988,Run,Groceries,0,329.78,Unknown,,0.0,False,True
989,Those,Toys,6,276.23,Unknown,2024-07-19,1657.38,True,True
990,Local,Groceries,0,0.0,Suppliera,,0.0,False,False
991,Television,Electronics,0,20.5,Supplierb,,0.0,False,True
992,Music,Electronics,0,20.5,Supplierd,,0.0,False,True
993,Training,Clothing,0,244.41,Suppliera,2021-04-30,0.0,True,True
994,Soldier,Toys,0,424.86,Suppliera,,0.0,False,True
995,Hear,Electronics,0,0.0,Supplierb,,0.0,False,False
996,Have,Clothing,85,0.0,Supplierb,2025-05-11,0.0,True,False
997,Investment,Toys,20,125.43,Unknown,,2508.6,False,True
998,Trouble,Clothing,0,470.79,Supplierd,2025-04-16,0.0,True,True
999,Certainly,Clothing,0,0.0,Supplierc,,0.0,False,False
1000,Capital,Clothing,0,0.0,Suppliera,,0.0,False,False
